Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;Retirement Year;x
Westall;1215;ENG;1949;1990;1990;1990;3;6;256;2;0;5;0;L1215;1949;1990;1990;x
Whistler;1147;ENG;1944;1947;1990;1990;2;7;4;3;0;5;0;L1147;1944;1990;1990;x
Whiteley;1148;ENG;1943;1949;1990;1990;3;5;0;1;0;5;0;L1148;1943;1990;1990;x
Whitfield;1128;ENG;1944;1990;1990;1990;3;5;0;2;0;5;0;L1128;1944;1990;1990;x
Williams G.C.;1313;ENG;1930;1938;1990;1990;2;5;32;2;0;5;0;L1313;1930;1942;1942;x
Wilson;1315;ENG;1930;1939;1941;1945;1;7;1;4;0;5;0;L1315;1930;1990;1990;x
Wimberley;1151;ENG;1941;1990;1990;1990;3;5;4;2;0;5;0;L1151;1941;1990;1990;x
Wingate;1239;ENG;1943;1990;1990;1990;3;7;20;2;0;5;0;L1239;1943;1990;1990;x
Winterton;1316;ENG;1942;1990;1990;1990;3;5;0;1;0;5;0;L1316;1942;1990;1990;x
Witts;1305;ENG;1939;1941;1990;1990;3;5;0;2;0;5;0;L1305;1939;1990;1990;x
Young;1244;ENG;1945;1990;1990;1990;3;6;272;1;0;5;0;L1244;1945;1990;1990;x
Younger;1058;ENG;1940;1990;1990;1990;3;5;2;1;0;5;0;L1058;1940;1944;1944;x
Abel Smith;1317;ENG;1949;1990;1990;1990;3;5;0;2;0;5;1;L1317;1949;1990;1990;x
Agar;1319;ENG;1943;1990;1990;1990;3;5;0;2;0;5;1;L1319;1943;1990;1990;x
Agnew;1318;ENG;1947;1990;1990;1990;3;5;8192;2;0;5;1;L1318;1947;1990;1990;x
Andrewes;1322;ENG;1948;1950;1990;1990;2;6;0;2;0;5;1;L1322;1948;1990;1990;x
Anstice;1563;ENG;1948;1990;1990;1990;3;5;0;2;0;5;1;L1563;1948;1990;1990;x
Arbuthnot;1323;ENG;1930;1940;1990;1990;2;5;0;2;0;5;1;L1323;1930;1945;1945;x
Archer;1564;ENG;1943;1947;1990;1990;3;5;0;2;0;5;1;L1564;1943;1990;1990;x
Austin;1331;ENG;1940;1990;1990;1990;3;5;2560;1;0;5;1;L1331;1940;1990;1990;x
Backhouse;1320;ENG;1930;1930;1930;1938;0;6;4096;3;0;5;1;L1320;1930;1939;1939;x
Bailey;1402;ENG;1930;1930;1939;1990;2;6;4096;2;0;5;1;L1402;1930;1940;1940;x
Baillie-Grohman;1598;ENG;1941;1990;1990;1990;3;5;0;2;0;5;1;L1598;1941;1990;1990;x
Banks;1350;ENG;1943;1990;1990;1990;3;4;1024;1;0;5;1;L1350;1943;1990;1990;x
Barry;1332;ENG;1930;1943;1946;1990;2;6;1024;2;0;5;1;L1332;1930;1990;1990;x
Benn;1334;ENG;1941;1990;1990;1990;3;5;0;1;0;5;1;L1334;1941;1990;1990;x
Binney;1339;ENG;1930;1938;1942;1990;2;6;0;3;0;5;1;L1339;1930;1945;1945;x
Bisset;1324;ENG;1942;1990;1990;1990;3;5;10240;2;0;5;1;L1324;1942;1990;1990;x
Blagrove;1325;ENG;1939;1990;1990;1990;3;5;0;1;0;5;1;L1325;1939;1990;1990;x
Blake;1340;ENG;1930;1930;1990;1990;2;5;0;2;0;5;1;L1340;1930;1939;1939;x
Bone;1576;ENG;1942;1990;1990;1990;3;5;1024;1;0;5;1;L1576;1942;1990;1990;x
Bonham-Carter;1348;ENG;1939;1942;1990;1990;2;5;0;2;0;5;1;L1348;1939;1990;1990;x
Boyd;1326;ENG;1941;1944;1948;1990;2;6;10240;2;0;5;1;L1326;1941;1990;1990;x
Boyle;1327;ENG;1930;1930;1930;1938;0;6;512;3;0;5;1;L1327;1930;1941;1941;x
Brind;1349;ENG;1942;1945;1949;1990;2;6;0;2;0;5;1;L1349;1942;1990;1990;x
Bryant;1351;ENG;1944;1948;1990;1990;3;6;1024;2;0;5;1;L1351;1944;1990;1990;x
Burnett;1329;ENG;1941;1944;1946;1990;2;6;8192;2;0;5;1;L1329;1941;1990;1990;x
Burrough;1330;ENG;1939;1942;1945;1990;2;6;4096;2;0;5;1;L1330;1939;1990;1990;x
Carlill;1356;ENG;1946;1990;1990;1990;3;5;8192;1;0;5;1;L1356;1946;1990;1990;x
Cayley;1623;ENG;1942;1990;1990;1990;3;5;1024;0;0;5;1;L1623;1942;1990;1990;x
Chalmers;1520;ENG;1939;1990;1990;1990;3;5;0;1;0;5;1;L1520;1939;1943;1943;x
Chatfield;1333;ENG;1930;1930;1930;1930;0;6;8704;3;0;5;1;L1333;1930;1939;1939;x
Clarke;1353;ENG;1944;1990;1990;1990;3;5;0;1;0;5;1;L1353;1944;1990;1990;x
Coltart;1621;ENG;1930;1990;1990;1990;3;4;1024;1;0;5;1;L1621;1930;1990;1990;x
Colvin;1360;ENG;1942;1942;1942;1990;1;6;0;3;0;5;1;L1360;1942;1944;1944;x
Crace;1361;ENG;1942;1942;1945;1990;2;6;12288;2;0;5;1;L1361;1942;1990;1990;x
Creasy;1362;ENG;1943;1948;1990;1990;2;7;8192;3;0;5;1;L1362;1943;1990;1990;x
Creighton;1366;ENG;1940;1990;1990;1990;3;5;2560;1;0;5;1;L1366;1940;1990;1990;x
Crutchley;1335;ENG;1945;1945;1990;1990;2;6;4096;2;0;5;1;L1335;1945;1990;1990;x
Cunningham A.B.;1336;ENG;1930;1930;1941;1943;0;9;6144;5;0;5;1;L1336;1930;1990;1990;x
Cunningham J.H.D.;1337;ENG;1930;1939;1943;1946;0;8;0;4;0;5;1;L1337;1930;1990;1990;x
Cunninghame-Graham;1367;ENG;1945;1948;1990;1990;2;5;0;2;0;5;1;L1367;1945;1990;1990;x
Custance;1372;ENG;1930;1990;1990;1990;3;5;0;2;0;5;1;L1372;1930;1938;1938;x
Dalrymple-Hamilton;1374;ENG;1941;1944;1948;1990;2;5;0;2;0;5;1;L1374;1941;1990;1990;x
Daniel;1338;ENG;1943;1946;1950;1990;2;5;0;2;0;5;1;L1338;1943;1990;1990;x
Davenport;1624;ENG;1930;1938;1990;1990;3;5;0;2;0;5;1;L1624;1930;1990;1990;x
Davies;1391;ENG;1938;1990;1990;1990;3;5;8192;2;0;5;1;L1391;1938;1945;1945;x
Denny;1521;ENG;1945;1948;1990;1990;2;6;8192;2;0;5;1;L1521;1945;1990;1990;x
Dewhurst;1577;ENG;1941;1990;1990;1990;3;5;1024;0;0;5;1;L1577;1941;1990;1990;x
Dick;1522;ENG;1943;1990;1990;1990;3;5;0;1;0;5;1;L1522;1943;1990;1990;x
Dickens;1622;ENG;1930;1930;1940;1990;2;6;0;3;0;5;1;L1622;1930;1946;1946;x
Douglas-Pennant;1565;ENG;1944;1948;1990;1990;2;5;0;2;0;5;1;L1565;1944;1990;1990;x
Drew;1523;ENG;1939;1990;1990;1990;3;5;0;2;0;5;1;L1523;1939;1943;1943;x
Dreyer;1343;ENG;1930;1930;1930;1990;1;6;8704;3;0;5;1;L1343;1930;1943;1943;x
Drummond;1600;ENG;1939;1940;1990;1990;3;5;0;2;0;5;1;L1600;1939;1990;1990;x
Dunbar-Naismith;1344;ENG;1930;1930;1930;1990;1;6;8192;3;0;5;1;L1344;1930;1990;1990;x
Durnford;1578;ENG;1944;1990;1990;1990;3;5;0;2;0;5;1;L1578;1944;1990;1990;x
Edelsten;1579;ENG;1942;1945;1949;1990;2;7;8192;2;0;5;1;L1579;1942;1990;1990;x
Edward-Collins;1345;ENG;1930;1939;1943;1990;2;5;0;2;0;5;1;L1345;1930;1944;1944;x
Edwards;1566;ENG;1948;1990;1990;1990;3;6;8192;2;0;5;1;L1566;1948;1990;1990;x
England;1567;ENG;1940;1990;1990;1990;3;5;0;2;0;5;1;L1567;1940;1990;1990;x
Enright;1568;ENG;1947;1950;1990;1990;2;5;0;2;0;5;1;L1568;1947;1990;1990;x
Evans;1346;ENG;1930;1930;1930;1990;1;6;0;3;0;5;1;L1346;1930;1941;1941;x
Fawkes;1403;ENG;1942;1990;1990;1990;3;6;1024;1;0;5;1;L1403;1942;1990;1990;x
Fisher D.B.;1525;ENG;1942;1945;1990;1990;3;5;0;2;0;5;1;L1525;1942;1990;1990;x
Fisher W.W.;1368;ENG;1930;1930;1930;1990;1;6;512;3;0;5;1;L1368;1930;1938;1938;x
Forbes;1347;ENG;1930;1930;1930;1940;0;7;0;4;0;5;1;L1347;1930;1944;1944;x
Ford;1526;ENG;1930;1937;1942;1990;2;5;0;2;0;5;1;L1526;1930;1945;1945;x
Francis;1527;ENG;1943;1990;1990;1990;3;5;1024;0;0;5;1;L1527;1943;1990;1990;x
Fraser;1328;ENG;1938;1940;1944;1948;0;8;12288;4;0;5;1;L1328;1938;1990;1990;x
French;1528;ENG;1930;1930;1938;1990;2;5;0;2;0;5;1;L1528;1930;1945;1945;x
Glennie;1529;ENG;1941;1944;1990;1990;2;5;8192;2;0;5;1;L1529;1941;1990;1990;x
Godfrey;1530;ENG;1939;1942;1990;1990;2;5;0;2;0;5;1;L1530;1939;1943;1943;x
Goldsmith;1531;ENG;1940;1990;1990;1990;3;5;2560;1;0;5;1;L1531;1940;1990;1990;x
Grantham;1532;ENG;1945;1990;1990;1990;3;6;2048;2;0;5;1;L1532;1945;1990;1990;x
Halsey;1352;ENG;1945;1990;1990;1990;3;5;2048;1;0;5;1;L1352;1945;1990;1990;x
Hamilton;1533;ENG;1941;1943;1990;1990;2;6;8192;2;0;5;1;L1533;1941;1945;1945;x
Harcourt;1569;ENG;1942;1946;1949;1990;2;6;8192;2;0;5;1;L1569;1942;1990;1990;x
Harwood;1354;ENG;1939;1942;1990;1990;2;7;8192;3;0;5;1;L1354;1939;1990;1990;x
Hezlet;1601;ENG;1945;1990;1990;1990;3;6;1024;1;0;5;1;L1601;1945;1990;1990;x
Hickling;1534;ENG;1945;1990;1990;1990;3;5;0;2;0;5;1;L1534;1945;1990;1990;x
Holland C.S.;1570;ENG;1942;1990;1990;1990;3;6;2048;2;0;5;1;L1570;1942;1990;1990;x
Holland L.E.;1355;ENG;1938;1940;1990;1990;2;5;0;2;0;5;1;L1355;1938;1990;1990;x
Hopkins;1535;ENG;1945;1990;1990;1990;3;4;1024;0;0;5;1;L1535;1945;1990;1990;x
Horton;1357;ENG;1930;1930;1941;1990;1;7;9216;3;0;5;1;L1357;1930;1990;1990;x
Howson;1536;ENG;1944;1990;1990;1990;3;5;0;1;0;5;1;L1536;1944;1990;1990;x
Hughes-Hallett;1580;ENG;1943;1990;1990;1990;3;5;2048;1;0;5;1;L1580;1943;1990;1990;x
Hutchinson;1603;ENG;1943;1990;1990;1990;3;5;1024;0;0;5;1;L1603;1943;1990;1990;x
Hutton F.E.P.;1581;ENG;1943;1990;1990;1990;3;5;0;1;0;5;1;L1581;1943;1990;1990;x
Hutton R.M.J.;1602;ENG;1944;1990;1990;1990;3;6;8192;2;0;5;1;L1602;1944;1990;1990;x
Ionides;1342;ENG;1940;1990;1990;1990;3;5;1024;1;0;5;1;L1342;1940;1990;1990;x
James;1359;ENG;1930;1930;1938;1990;1;6;0;3;0;5;1;L1359;1930;1945;1945;x
Keble-White;1363;ENG;1930;1990;1990;1990;3;5;1024;1;0;5;1;L1363;1930;1990;1990;x
Kennedy-Purvis;1538;ENG;1930;1937;1942;1990;2;6;0;3;0;5;1;L1538;1930;1990;1990;x
Keyes;1539;ENG;1930;1930;1930;1930;0;8;512;4;0;5;1;L1539;1930;1942;1942;x
King E.L.S.;1540;ENG;1938;1941;1990;1990;2;5;0;2;0;5;1;L1540;1938;1990;1990;x
King H.V;1582;ENG;1942;1990;1990;1990;3;4;1024;1;0;5;1;L1582;1942;1990;1990;x
King W.D.A.;1583;ENG;1944;1990;1990;1990;3;5;1024;0;0;5;1;L1583;1944;1990;1990;x
Laurence;1541;ENG;1930;1930;1940;1990;1;6;1024;2;0;5;1;L1541;1930;1943;1943;x
Layton;1364;ENG;1930;1938;1942;1990;1;6;8192;2;0;5;1;L1364;1930;1990;1990;x
Leatham;1365;ENG;1930;1939;1943;1990;2;5;0;2;0;5;1;L1365;1930;1990;1990;x
Lees;1542;ENG;1945;1990;1990;1990;3;5;0;1;0;5;1;L1542;1945;1990;1990;x
Linton;1605;ENG;1942;1990;1990;1990;3;6;1024;1;0;5;1;L1605;1942;1990;1990;x
Little;1524;ENG;1930;1930;1937;1990;2;5;0;2;0;5;1;L1524;1930;1990;1990;x
Luce;1607;ENG;1945;1990;1990;1990;3;6;1024;1;0;5;1;L1607;1945;1990;1990;x
Lyon;1599;ENG;1930;1938;1942;1990;1;6;0;3;0;5;1;L1599;1930;1944;1944;x
Lyster;1390;ENG;1939;1942;1990;1990;2;7;12288;3;0;5;1;L1390;1939;1990;1990;x
Macintyre;1608;ENG;1938;1990;1990;1990;3;5;1024;1;0;5;1;L1608;1938;1990;1990;x
Mack;1543;ENG;1943;1990;1990;1990;3;6;12288;2;0;5;1;L1543;1943;1990;1990;x
Mackay;1609;ENG;1942;1990;1990;1990;3;5;2560;1;0;5;1;L1609;1942;1945;1945;x
Mackenzie;1571;ENG;1947;1990;1990;1990;3;6;1024;1;0;5;1;L1571;1947;1990;1990;x
Mackinnon;1572;ENG;1930;1938;1990;1990;3;5;0;2;0;5;1;L1572;1930;1941;1941;x
Mackintosh;1584;ENG;1945;1990;1990;1990;3;5;2048;2;0;5;1;L1584;1945;1990;1990;x
Manners;1369;ENG;1939;1990;1990;1990;3;5;2048;1;0;5;1;L1369;1939;1990;1990;x
Mansergh C.A.L.;1544;ENG;1948;1990;1990;1990;3;5;8192;2;0;5;1;L1544;1948;1990;1990;x
Mansergh M.J.;1545;ENG;1946;1949;1990;1990;2;6;10240;2;0;5;1;L1545;1946;1990;1990;x
Mansfield;1546;ENG;1943;1946;1990;1990;3;6;8192;2;0;5;1;L1546;1943;1949;1949;x
Martin;1370;ENG;1944;1990;1990;1990;3;5;0;2;0;5;1;L1370;1944;1990;1990;x
Maund;1610;ENG;1942;1990;1990;1990;3;5;0;2;0;5;1;L1610;1942;1990;1990;x
McCall;1547;ENG;1946;1950;1990;1990;2;6;8192;2;0;5;1;L1547;1946;1990;1990;x
McCarthy;1548;ENG;1944;1948;1990;1990;2;6;4096;2;0;5;1;L1548;1944;1990;1990;x
McGrigor;1549;ENG;1941;1945;1948;1990;1;8;8192;3;0;5;1;L1549;1941;1990;1990;x
Miers;1371;ENG;1942;1990;1990;1990;3;6;1024;0;0;5;1;L1371;1942;1990;1990;x
Moir;1585;ENG;1940;1990;1990;1990;3;5;512;2;0;5;1;L1585;1940;1945;1945;x
Moody;1550;ENG;1941;1945;1990;1990;2;6;2048;2;0;5;1;L1550;1941;1990;1990;x
Moore;1373;ENG;1938;1941;1945;1990;1;6;4096;2;0;5;1;L1373;1938;1990;1990;x
Morse;1586;ENG;1944;1990;1990;1990;3;5;0;1;0;5;1;L1586;1944;1990;1990;x
Mountbatten;1625;ENG;1948;1949;1990;1990;2;7;4096;2;0;5;1;L1625;1948;1990;1990;x
Muirhead-Gould;1376;ENG;1945;1990;1990;1990;3;4;0;1;0;5;1;L1376;1945;1990;1990;x
Napier;1611;ENG;1946;1990;1990;1990;3;5;1024;0;0;5;1;L1611;1946;1990;1990;x
Nicholson B.W.L.;1551;ENG;1941;1990;1990;1990;3;5;2560;1;0;5;1;L1551;1941;1990;1990;x
Nicholson R.S.G.;1587;ENG;1943;1948;1990;1990;3;5;8192;2;0;5;1;L1587;1943;1990;1990;x
Noble;1375;ENG;1930;1930;1939;1990;1;7;8192;3;0;5;1;L1375;1930;1990;1990;x
North;1552;ENG;1930;1930;1940;1990;2;5;0;2;0;5;1;L1552;1930;1942;1942;x
Oddie;1588;ENG;1941;1990;1990;1990;3;4;1024;0;0;5;1;L1588;1941;1990;1990;x
Oliver G.N.;1573;ENG;1945;1949;1990;1990;2;7;8192;3;0;5;1;L1573;1945;1990;1990;x
Oliver R.D.;1553;ENG;1945;1990;1990;1990;3;5;0;2;0;5;1;L1553;1945;1990;1990;x
Packer;1554;ENG;1945;1948;1990;1990;2;6;0;2;0;5;1;L1554;1945;1990;1990;x
Palliser;1377;ENG;1941;1944;1947;1990;2;5;0;2;0;5;1;L1377;1941;1990;1990;x
Parry;1378;ENG;1944;1948;1990;1990;2;6;8192;2;0;5;1;L1378;1944;1948;1948;x
Patterson;1555;ENG;1942;1946;1990;1990;2;5;0;2;0;5;1;L1555;1942;1990;1990;x
Pegram;1556;ENG;1941;1944;1990;1990;3;5;2048;2;0;5;1;L1556;1941;1945;1945;x
Phillips G.C.;1613;ENG;1943;1990;1990;1990;3;5;1024;1;0;5;1;L1613;1943;1990;1990;x
Phillips T.S.V.;1379;ENG;1939;1940;1941;1990;2;6;0;3;0;5;1;L1379;1939;1990;1990;x
Pizey C.T.M.;1380;ENG;1948;1990;1990;1990;3;7;2048;3;0;5;1;L1380;1948;1990;1990;x
Pizey E.F.;1400;ENG;1942;1990;1990;1990;3;5;1024;0;0;5;1;L1400;1942;1990;1990;x
Plunkett-Ernle-Erle-Drax;1589;ENG;1930;1930;1930;1990;1;5;512;2;0;5;1;L1589;1930;1990;1990;x
Poland;1590;ENG;1948;1990;1990;1990;3;5;0;2;0;5;1;L1590;1948;1990;1990;x
Portal;1591;ENG;1943;1947;1990;1990;3;5;0;2;0;5;1;L1591;1943;1990;1990;x
Pound;1381;ENG;1930;1930;1930;1939;0;7;4608;3;0;5;1;L1381;1930;1990;1990;x
Power;1382;ENG;1940;1943;1946;1990;1;7;0;3;0;5;1;L1382;1940;1990;1990;x
Pridham;1557;ENG;1938;1990;1990;1990;3;5;0;1;0;5;1;L1557;1938;1990;1990;x
Pridham-Wippell;1383;ENG;1938;1941;1944;1990;2;6;4096;2;0;5;1;L1383;1938;1990;1990;x
Raikes;1592;ENG;1930;1930;1939;1990;1;5;1024;2;0;5;1;L1592;1930;1945;1945;x
Ramsay;1384;ENG;1930;1939;1944;1990;1;7;2048;3;0;5;1;L1384;1930;1990;1990;x
Ramsey;1321;ENG;1930;1938;1942;1990;2;5;0;2;0;5;1;L1321;1930;1990;1990;x
Raw;1558;ENG;1940;1947;1990;1990;3;5;1024;1;0;5;1;L1558;1940;1990;1990;x
Rawlings;1385;ENG;1941;1943;1990;1990;2;6;0;3;0;5;1;L1385;1941;1990;1990;x
Rivett-Carnac;1559;ENG;1943;1945;1990;1990;3;5;0;2;0;5;1;L1559;1943;1990;1990;x
Rogers;1593;ENG;1940;1990;1990;1990;3;5;2048;1;0;5;1;L1593;1940;1945;1945;x
Royle;1387;ENG;1930;1939;1990;1990;2;6;6144;2;0;5;1;L1387;1930;1941;1941;x
Ruck-Keene;1386;ENG;1937;1946;1990;1990;3;5;1024;1;0;5;1;L1386;1937;1990;1990;x
Scott;1388;ENG;1941;1990;1990;1990;3;5;0;1;0;5;1;L1388;1941;1990;1990;x
Sedgwick;1574;ENG;1930;1990;1990;1990;3;4;0;1;0;5;1;L1574;1930;1948;1948;x
Servaes;1561;ENG;1945;1990;1990;1990;3;5;0;2;0;5;1;L1561;1945;1990;1990;x
Simeon;1562;ENG;1941;1943;1990;1990;3;5;0;2;0;5;1;L1562;1941;1990;1990;x
Simpson;1594;ENG;1941;1944;1990;1990;3;6;1024;1;0;5;1;L1594;1941;1990;1990;x
Sladen;1604;ENG;1942;1990;1990;1990;3;5;1024;0;0;5;1;L1604;1942;1990;1990;x
Slattery;1595;ENG;1945;1990;1990;1990;3;5;0;1;0;5;1;L1595;1945;1990;1990;x
Sommerville;1389;ENG;1930;1937;1942;1945;1;9;4096;5;0;5;1;L1389;1930;1949;1949;x
Steel;1615;ENG;1942;1990;1990;1990;3;4;1024;0;0;5;1;L1615;1942;1990;1990;x
Stephenson;1358;ENG;1940;1990;1990;1990;3;6;8704;2;0;5;1;L1358;1940;1990;1990;x
Syfret;1393;ENG;1940;1943;1946;1990;1;7;2048;3;0;5;1;L1393;1940;1990;1990;x
Talbot;1408;ENG;1943;1990;1990;1990;3;6;8192;2;0;5;1;L1408;1943;1990;1990;x
Taylor;1407;ENG;1930;1990;1990;1990;3;5;0;2;0;5;1;L1407;1930;1990;1990;x
Tennant;1396;ENG;1942;1945;1990;1990;2;6;2048;2;0;5;1;L1396;1942;1990;1990;x
Tomkinson;1392;ENG;1940;1990;1990;1990;3;5;512;2;0;5;1;L1392;1940;1942;1942;x
Tovey;1397;ENG;1930;1939;1942;1943;0;9;4096;4;0;5;1;L1397;1930;1990;1990;x
Tower;1596;ENG;1930;1990;1990;1990;3;5;0;2;0;5;1;L1596;1930;1990;1990;x
Troubridge;1398;ENG;1943;1947;1990;1990;3;7;12288;2;0;5;1;L1398;1943;1990;1990;x
Troup;1597;ENG;1930;1990;1990;1990;3;5;0;2;0;5;1;L1597;1930;1990;1990;x
Tweedie;1341;ENG;1940;1990;1990;1990;3;5;512;2;0;5;1;L1341;1940;1941;1941;x
Vian;1399;ENG;1941;1945;1948;1990;1;9;6144;4;0;5;1;L1399;1941;1990;1990;x
Voelcker;1616;ENG;1939;1990;1990;1990;3;4;1024;1;0;5;1;L1616;1939;1990;1990;x
Wake-Walker;1401;ENG;1939;1942;1945;1990;1;7;10240;3;0;5;1;L1401;1939;1945;1945;x
Walker;1405;ENG;1941;1944;1990;1990;2;5;0;2;0;5;1;L1405;1941;1990;1990;x
Warne;1394;ENG;1942;1990;1990;1990;3;5;1024;1;0;5;1;L1394;1942;1990;1990;x
Watson;1406;ENG;1930;1990;1990;1990;3;5;2048;2;0;5;1;L1406;1930;1990;1990;x
Wells;1618;ENG;1930;1939;1943;1990;2;6;8192;3;0;5;1;L1618;1930;1990;1990;x
Whitworth;1617;ENG;1930;1940;1943;1990;2;6;0;3;0;5;1;L1617;1930;1990;1990;x
Willis;1404;ENG;1940;1943;1945;1990;1;7;4096;2;0;5;1;L1404;1940;1990;1990;x
Wingfield;1619;ENG;1946;1990;1990;1990;3;5;1024;0;0;5;1;L1619;1946;1990;1990;x
Woodhouse;1620;ENG;1944;1948;1990;1990;2;5;0;2;0;5;1;L1620;1944;1990;1990;x
Woods;1395;ENG;1945;1990;1990;1990;3;6;1024;1;0;5;1;L1395;1945;1990;1990;x
Woodward;1560;ENG;1945;1990;1990;1990;3;5;1024;1;0;5;1;L1560;1945;1990;1990;x
Young-Jamieson;1575;ENG;1947;1990;1990;1990;3;5;0;2;0;5;1;L1575;1947;1990;1990;x
Addison;1409;ENG;1943;1946;1990;1990;3;5;16384;1;0;5;2;L1409;1943;1990;1990;x
Atcherley;1410;ENG;1944;1990;1990;1990;3;6;4096;2;0;5;2;L1410;1944;1949;1949;x
Baker B.E.;1489;ENG;1940;1942;1947;1990;2;6;12288;2;0;5;2;L1489;1940;1990;1990;x
Baker J.W.;1473;ENG;1942;1943;1949;1990;1;6;8192;2;0;5;2;L1473;1942;1990;1990;x
Baldwin;1412;ENG;1930;1930;1942;1990;1;7;16384;2;0;5;2;L1412;1930;1945;1945;x
Bennett;1413;ENG;1943;1944;1990;1990;2;7;8192;2;0;5;2;L1413;1943;1990;1990;x
Bernard;1503;ENG;1944;1945;1990;1990;2;7;8192;2;0;5;2;L1503;1944;1990;1990;x
Barratt;1414;ENG;1930;1930;1939;1946;1;6;16384;3;0;5;2;L1414;1930;1990;1990;x
Blount;1415;ENG;1937;1939;1990;1990;2;5;16384;2;0;5;2;L1415;1937;1940;1940;x
Boothman;1491;ENG;1943;1945;1950;1990;2;6;131072;2;0;5;2;L1491;1943;1990;1990;x
Bottomley;1416;ENG;1938;1940;1943;1947;1;7;32768;3;0;5;2;L1416;1938;1990;1990;x
Bowhill;1417;ENG;1930;1930;1930;1939;0;7;131072;4;0;5;2;L1417;1930;1990;1990;x
Boyd;1418;ENG;1930;1937;1940;1990;2;5;16384;2;0;5;2;L1418;1930;1944;1944;x
Boyle;1493;ENG;1944;1945;1990;1990;2;7;20480;2;0;5;2;L1493;1944;1990;1990;x
Bromet;1474;ENG;1930;1940;1990;1990;2;5;131072;2;0;5;2;L1474;1930;1990;1990;x
Brooke-Popham;1420;ENG;1930;1930;1930;1930;0;6;512;3;0;5;2;L1420;1930;1938;1938;x
Brown;1507;ENG;1941;1944;1990;1990;2;5;16384;2;0;5;2;L1507;1941;1990;1990;x
Brand;1421;ENG;1938;1940;1990;1990;2;6;4096;2;0;5;2;L1421;1938;1944;1944;x
Broadhurst;1422;ENG;1942;1943;1990;1990;3;8;20480;3;0;5;2;L1422;1942;1990;1990;x
Bufton;1476;ENG;1943;1990;1990;1990;3;5;32768;1;0;5;2;L1476;1943;1990;1990;x
Burnett;1504;ENG;1930;1930;1930;1990;1;6;0;3;0;5;2;L1504;1930;1940;1940;x
Callaway;1425;ENG;1937;1942;1990;1990;3;5;8192;2;0;5;2;L1425;1937;1990;1990;x
Cannon;1426;ENG;1945;1990;1990;1990;3;6;16384;2;0;5;2;L1426;1945;1951;1951;x
Carnegie;1494;ENG;1942;1945;1990;1990;2;5;0;2;0;5;2;L1494;1942;1990;1990;x
Carr;1427;ENG;1940;1941;1945;1990;2;6;32768;2;0;5;2;L1427;1940;1990;1990;x
Champion de Crespigny;1428;ENG;1939;1940;1990;1990;3;5;0;2;0;5;2;L1428;1939;1990;1990;x
Cochrane;1429;ENG;1940;1942;1944;1949;1;7;32768;3;0;5;2;L1429;1940;1990;1990;x
Collishaw;1430;ENG;1939;1942;1990;1990;2;6;4096;2;0;5;2;L1430;1939;1943;1943;x
Coningham;1513;ENG;1939;1940;1943;1990;1;8;16384;4;0;5;2;L1513;1939;1990;1990;x
Constantine;1431;ENG;1943;1945;1990;1990;2;6;32768;2;0;5;2;L1431;1943;1990;1990;x
Coryton;1432;ENG;1940;1942;1944;1950;1;6;16384;2;0;5;2;L1432;1940;1990;1990;x
Courtney;1485;ENG;1930;1930;1938;1942;1;5;0;2;0;5;2;L1485;1930;1945;1945;x
D'Albiac;1434;ENG;1939;1940;1943;1990;1;7;16384;3;0;5;2;L1434;1939;1990;1990;x
Dawson;1495;ENG;1944;1948;1990;1990;2;6;0;2;0;5;2;L1495;1944;1990;1990;x
Dickson;1419;ENG;1941;1942;1946;1990;2;7;4096;2;0;5;2;L1419;1941;1990;1990;x
Douglas;1479;ENG;1930;1938;1940;1942;0;8;0;4;0;5;2;L1479;1930;1990;1990;x
Dowding;1435;ENG;1930;1930;1930;1937;0;8;69632;4;0;5;2;L1435;1930;1990;1990;x
Durston;1433;ENG;1941;1942;1944;1990;2;6;8192;2;0;5;2;L1433;1941;1990;1990;x
Ellington;1496;ENG;1930;1930;1930;1930;0;6;33280;3;0;5;2;L1496;1930;1940;1940;x
Elliott;1439;ENG;1942;1944;1948;1990;2;7;69632;2;0;5;2;L1439;1942;1990;1990;x
Ellwood;1464;ENG;1941;1943;1947;1990;2;6;24576;2;0;5;2;L1464;1941;1990;1990;x
Elmhirst;1436;ENG;1940;1941;1990;1990;2;7;16384;2;0;5;2;L1436;1940;1947;1947;x
Embry;1437;ENG;1942;1943;1949;1990;2;8;86016;3;0;5;2;L1437;1942;1990;1990;x
Evill;1478;ENG;1930;1938;1942;1946;1;6;0;3;0;5;2;L1478;1930;1990;1990;x
Joubert de la Ferte;1438;ENG;1930;1930;1930;1941;1;6;131072;3;0;5;2;L1438;1930;1990;1990;x
Foster R.M.;1486;ENG;1942;1944;1949;1990;2;6;16384;2;0;5;2;L1486;1942;1990;1990;x
Foster W.F.M.;1440;ENG;1930;1942;1990;1990;3;5;0;2;0;5;2;L1440;1930;1990;1990;x
Freeman;1411;ENG;1930;1930;1937;1940;1;5;0;2;0;5;2;L1411;1930;1943;1943;x
Garrod;1441;ENG;1930;1939;1940;1946;1;7;0;3;0;5;2;L1441;1930;1990;1990;x
