Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;Retirement Year;x
Weygand;24145;FRA;1939;1939;1939;1940;1;6;514;3;0;5;0;L24145;1939;1942;1942;x
Zeller;24242;FRA;1945;1946;1990;1990;3;6;1;2;0;3;0;L24242;1945;1990;1990;x
Abrial;24146;FRA;1930;1930;1990;1990;2;7;4096;3;0;5;1;L24146;1930;1990;1990;x
Amanrich;24152;FRA;1942;1946;1990;1990;2;5;8192;2;0;5;1;L24152;1942;1990;1990;x
Auboyneau;24147;FRA;1942;1945;1990;1990;2;6;4096;1;0;5;1;L24147;1942;1990;1990;x
Auphan;24155;FRA;1941;1990;1990;1990;3;6;0;2;0;5;1;L24155;1941;1990;1990;x
Bard;24156;FRA;1941;1990;1990;1990;3;5;0;1;0;5;1;L24156;1941;1990;1990;x
Barnouin;24158;FRA;1939;1942;1990;1990;2;5;0;2;0;5;1;L24158;1939;1990;1990;x
Barjot;24164;FRA;1945;1990;1990;1990;3;6;2048;2;0;5;1;L24164;1945;1990;1990;x
Barthes;24166;FRA;1942;1990;1990;1990;3;6;0;2;0;5;1;L24166;1942;1990;1990;x
Battet;24169;FRA;1941;1946;1990;1990;3;6;0;2;0;5;1;L24169;1941;1990;1990;x
Berenger;24171;FRA;1941;1943;1990;1990;2;6;12288;2;0;5;1;L24171;1941;1990;1990;x
Blehaut;24172;FRA;1940;1990;1990;1990;3;5;0;2;0;5;1;L24172;1940;1990;1990;x
Bouchacourt;24341;FRA;1938;1990;1990;1990;3;4;1024;0;0;5;1;L24341;1938;1990;1990;x
Bourrague;24174;FRA;1938;1990;1990;1990;3;5;0;2;0;5;1;L24174;1938;1990;1990;x
Branellec;24175;FRA;1946;1990;1990;1990;3;5;0;2;0;5;1;L24175;1946;1990;1990;x
Cabanier;24335;FRA;1941;1990;1990;1990;3;6;1024;0;0;5;1;L24335;1941;1990;1990;x
Caron;24342;FRA;1939;1990;1990;1990;3;4;1024;0;0;5;1;L24342;1939;1990;1990;x
Castex;24176;FRA;1930;1930;1937;1990;1;7;4096;3;0;5;1;L24176;1930;1940;1940;x
Cazenave;24344;FRA;1937;1990;1990;1990;3;4;1024;0;0;5;1;L24344;1937;1990;1990;x
Chomel de Jarnieu;24177;FRA;1941;1990;1990;1990;3;5;0;2;0;5;1;L24177;1941;1990;1990;x
Chuniaud;24186;FRA;1939;1990;1990;1990;3;4;1024;0;0;5;1;L24186;1939;1990;1990;x
Collinet;24149;FRA;1940;1942;1990;1990;2;5;0;2;0;5;1;L24149;1940;1990;1990;x
D'Harcourt;24150;FRA;1939;1940;1990;1990;2;6;0;2;0;5;1;L24150;1939;1990;1990;x
Danbe;24178;FRA;1939;1942;1990;1990;3;5;0;2;0;5;1;L24178;1939;1990;1990;x
Darlan;24151;FRA;1930;1930;1937;1939;0;6;4096;3;0;5;1;L24151;1930;1990;1990;x
de Laborde;24154;FRA;1930;1930;1938;1990;1;6;12288;3;0;5;1;L24154;1930;1990;1990;x
de Penfentenyo de Kervereguin;24180;FRA;1930;1937;1939;1990;2;5;0;2;0;5;1;L24180;1930;1990;1990;x
Decoux;24157;FRA;1930;1938;1939;1990;2;6;0;3;0;4;1;L24157;1930;1990;1990;x
Derrien;24181;FRA;1937;1940;1990;1990;2;5;0;2;0;5;1;L24181;1937;1990;1990;x
Deuve;24182;FRA;1940;1990;1990;1990;3;4;0;1;0;5;1;L24182;1940;1990;1990;x
Devin;24183;FRA;1930;1937;1990;1990;2;5;1024;2;0;5;1;L24183;1930;1990;1990;x
Donval;24184;FRA;1937;1990;1990;1990;3;5;0;2;0;5;1;L24184;1937;1990;1990;x
Dornon;24185;FRA;1941;1990;1990;1990;3;5;0;2;0;5;1;L24185;1941;1990;1990;x
Durand-Viel;24187;FRA;1930;1930;1930;1990;1;6;0;3;0;5;1;L24187;1930;1938;1938;x
Esteva;24159;FRA;1930;1930;1937;1990;1;6;8192;3;0;4;1;L24159;1930;1990;1990;x
Favreul;24189;FRA;1939;1990;1990;1990;3;4;1024;0;0;5;1;L24189;1939;1990;1990;x
Fenard;24334;FRA;1938;1941;1946;1990;2;6;0;2;0;5;1;L24334;1938;1990;1990;x
Fernet;24333;FRA;1930;1939;1940;1990;2;5;0;2;0;5;1;L24333;1930;1990;1990;x
Gensoul;24160;FRA;1930;1937;1940;1990;1;6;4096;2;0;5;1;L24160;1930;1990;1990;x
Gervais de Lafond;24179;FRA;1941;1990;1990;1990;3;6;0;2;0;5;1;L24179;1941;1990;1990;x
Godfroy;24161;FRA;1930;1940;1990;1990;2;6;8192;3;0;5;1;L24161;1930;1990;1990;x
Gouton;24153;FRA;1939;1941;1990;1990;2;5;0;2;0;5;1;L24153;1939;1990;1990;x
Goybet;24188;FRA;1942;1990;1990;1990;3;5;0;2;0;5;1;L24188;1942;1990;1990;x
Graziani;24162;FRA;1945;1990;1990;1990;3;5;0;2;0;5;1;L24162;1945;1990;1990;x
Jarry;24190;FRA;1939;1990;1990;1990;3;5;0;2;0;5;1;L24190;1939;1990;1990;x
Jaujard;24191;FRA;1944;1946;1990;1990;3;6;0;2;0;5;1;L24191;1944;1990;1990;x
Jourdain;24192;FRA;1945;1990;1990;1990;3;6;0;2;0;5;1;L24192;1945;1990;1990;x
Juge;24343;FRA;1930;1930;1990;1990;2;5;512;2;0;5;1;L24343;1930;1940;1940;x
Kerdudo;24193;FRA;1930;1990;1990;1990;3;5;0;2;0;5;1;L24193;1930;1943;1943;x
Krantz;24194;FRA;1938;1990;1990;1990;3;4;0;1;0;5;1;L24194;1938;1947;1947;x
L'Herminier;24201;FRA;1940;1990;1990;1990;3;4;1024;0;0;5;1;L24201;1940;1990;1990;x
Lacroix;24195;FRA;1930;1941;1990;1990;2;6;10240;2;0;5;1;L24195;1930;1990;1990;x
Laguarigue;24337;FRA;1939;1990;1990;1990;3;4;1024;0;0;5;1;L24337;1939;1990;1990;x
Lambert;24196;FRA;1944;1946;1990;1990;3;6;0;2;0;5;1;L24196;1944;1990;1990;x
Lancelot;24338;FRA;1940;1990;1990;1990;3;5;1024;0;0;5;1;L24338;1940;1990;1990;x
Landriau;24197;FRA;1939;1942;1990;1990;3;5;2048;2;0;5;1;L24197;1939;1990;1990;x
Latham;24198;FRA;1940;1990;1990;1990;3;5;0;2;0;5;1;L24198;1940;1990;1990;x
Laurin;24199;FRA;1946;1990;1990;1990;3;6;0;2;0;5;1;L24199;1946;1990;1990;x
Le Bigot;24200;FRA;1930;1937;1990;1990;2;5;0;2;0;5;1;L24200;1930;1990;1990;x
Le Luc ;24167;FRA;1937;1940;1990;1990;2;5;0;2;0;5;1;L24167;1937;1990;1990;x
Leclerc;24165;FRA;1939;1942;1990;1990;2;5;0;2;0;5;1;L24165;1939;1990;1990;x
Lemonnier;24202;FRA;1943;1944;1949;1990;1;7;4096;2;0;5;1;L24202;1943;1990;1990;x
Marquis;24203;FRA;1930;1940;1990;1990;2;5;0;2;0;5;1;L24203;1930;1990;1990;x
Marzin;24204;FRA;1941;1990;1990;1990;3;5;0;2;0;5;1;L24204;1941;1990;1990;x
Michelier;24331;FRA;1937;1940;1941;1990;2;6;8192;2;0;5;1;L24331;1937;1990;1990;x
Missoffe;24205;FRA;1942;1944;1990;1990;2;6;0;2;0;5;1;L24205;1942;1990;1990;x
Morris;24330;FRA;1930;1930;1990;1990;2;5;512;2;0;5;1;L24330;1930;1938;1938;x
Mourral;24339;FRA;1939;1990;1990;1990;3;4;1024;0;0;5;1;L24339;1939;1990;1990;x
Muselier;24168;FRA;1930;1939;1990;1990;2;5;4096;2;0;4;1;L24168;1930;1990;1990;x
Negadelle;24206;FRA;1940;1990;1990;1990;3;5;0;2;0;5;1;L24206;1940;1990;1990;x
Nomy;24207;FRA;1945;1990;1990;1990;3;6;8192;2;0;5;1;L24207;1945;1990;1990;x
Odend'hal;24148;FRA;1930;1938;1940;1990;2;5;0;2;0;5;1;L24148;1930;1944;1944;x
Ollive;24208;FRA;1930;1937;1940;1990;1;6;0;3;0;5;1;L24208;1930;1990;1990;x
Ortoli;24336;FRA;1944;1946;1990;1990;2;6;2048;2;0;5;1;L24336;1944;1990;1990;x
Platon;24209;FRA;1939;1941;1990;1990;2;6;2048;2;0;5;1;L24209;1939;1990;1990;x
Rebuffel;24210;FRA;1946;1990;1990;1990;3;6;0;2;0;5;1;L24210;1946;1990;1990;x
Richard;24170;FRA;1930;1990;1990;1990;3;4;0;2;0;4;1;L24170;1930;1942;1942;x
Rivet;24211;FRA;1930;1937;1939;1990;2;5;8192;2;0;5;1;L24211;1930;1990;1990;x
Robert A.;24212;FRA;1944;1946;1990;1990;3;5;0;2;0;5;1;L24212;1944;1990;1990;x
Robert G.;24213;FRA;1930;1930;1939;1990;2;6;512;2;0;5;1;L24213;1930;1990;1990;x
Ronarc'h;24163;FRA;1941;1944;1990;1990;2;6;2048;2;0;5;1;L24163;1941;1990;1990;x
Rue;24214;FRA;1944;1990;1990;1990;3;5;0;2;0;5;1;L24214;1944;1990;1990;x
Sable;24215;FRA;1937;1941;1990;1990;3;4;0;2;0;5;1;L24215;1937;1990;1990;x
Sacaze;24340;FRA;1939;1990;1990;1990;3;4;1024;0;0;5;1;L24340;1939;1990;1990;x
Sala;24216;FRA;1944;1990;1990;1990;3;6;8192;2;0;5;1;L24216;1944;1990;1990;x
Sol;24217;FRA;1940;1942;1945;1990;2;5;1024;1;0;5;1;L24217;1940;1990;1990;x
Tavera;24345;FRA;1937;1990;1990;1990;3;4;0;1;0;5;1;L24345;1937;1940;1940;x
Thierry d'Argenlieu;24173;FRA;1942;1945;1946;1990;2;5;0;2;0;4;1;L24173;1942;1990;1990;x
Traub;24218;FRA;1930;1930;1937;1990;2;5;0;2;0;5;1;L24218;1930;1990;1990;x
Trolley de Prevaux;24219;FRA;1938;1990;1990;1990;3;5;8192;1;0;5;1;L24219;1938;1990;1990;x
Urvoy de Portzamparc;24332;FRA;1940;1990;1990;1990;3;5;0;2;0;5;1;L24332;1940;1990;1990;x
Armengaud;24350;FRA;1930;1930;1930;1939;1;5;512;2;0;5;2;L24350;1930;1990;1990;x
Astier de Vilatte;24351;FRA;1943;1947;1990;1990;3;5;16384;1;0;5;2;L24351;1943;1990;1990;x
Bailly;24352;FRA;1946;1949;1990;1990;3;6;32768;2;0;5;2;L24352;1946;1990;1990;x
Bergeret;24353;FRA;1940;1942;1990;1990;2;5;0;2;0;5;2;L24353;1940;1990;1990;x
Bouscat;24354;FRA;1937;1939;1940;1943;1;6;8192;2;0;5;2;L24354;1937;1990;1990;x
Chambe;24355;FRA;1940;1990;1990;1990;3;5;16384;1;0;5;2;L24355;1940;1990;1990;x
Chassin;24356;FRA;1946;1949;1990;1990;3;6;0;2;0;5;2;L24356;1946;1990;1990;x
Cochet;24357;FRA;1940;1943;1945;1990;2;5;0;2;0;5;2;L24357;1940;1990;1990;x
Corniglion-Molinier;24358;FRA;1945;1990;1990;1990;3;4;0;1;0;5;2;L24358;1945;1990;1990;x
d'Astier de la Vigerie;24359;FRA;1937;1939;1940;1990;1;6;4096;3;0;5;2;L24359;1937;1990;1990;x
d'Harcourt;24360;FRA;1938;1939;1940;1990;2;5;4096;2;0;5;2;L24360;1938;1990;1990;x
Denain;24361;FRA;1930;1930;1930;1930;0;7;0;3;0;5;2;L24361;1930;1938;1938;x
Duseigneur;24362;FRA;1930;1990;1990;1990;3;4;0;2;0;5;2;L24362;1930;1937;1937;x
Fay;24363;FRA;1946;1949;1990;1990;3;6;0;2;0;5;2;L24363;1946;1990;1990;x
Fequant;24364;FRA;1930;1930;1930;1937;1;6;4096;3;0;5;2;L24364;1930;1938;1938;x
Fieschi;24365;FRA;1946;1990;1990;1990;3;4;4096;1;0;5;2;L24365;1946;1990;1990;x
Gerardot;24366;FRA;1944;1945;1990;1990;2;5;16384;1;0;5;2;L24366;1944;1990;1990;x
Ginas;24367;FRA;1946;1990;1990;1990;3;4;4096;1;0;5;2;L24367;1946;1990;1990;x
Girier;24368;FRA;1939;1945;1990;1990;3;5;0;2;0;5;2;L24368;1939;1990;1990;x
Hartemann;24394;FRA;1945;1949;1990;1990;3;5;0;1;0;5;2;L24394;1945;1990;1990;x
Heurtaux;24369;FRA;1945;1990;1990;1990;3;5;4096;2;0;5;2;L24369;1945;1990;1990;x
Houdemon;24370;FRA;1930;1930;1937;1938;1;5;4096;2;0;5;2;L24370;1930;1990;1990;x
Jannekeyn;24371;FRA;1939;1940;1990;1990;2;5;0;2;0;5;2;L24371;1939;1990;1990;x
Jauneaud;24372;FRA;1930;1939;1940;1990;2;5;0;2;0;5;2;L24372;1930;1990;1990;x
Keller;24373;FRA;1930;1930;1937;1938;1;5;0;2;0;5;2;L24373;1930;1940;1940;x
Lecheres;24374;FRA;1943;1945;1946;1948;0;6;24576;2;0;5;2;L24374;1943;1990;1990;x
Luguet;24375;FRA;1943;1945;1990;1990;3;5;8192;2;0;5;2;L24375;1943;1990;1990;x
Magnin;24376;FRA;1930;1990;1990;1990;3;4;0;1;0;5;2;L24376;1930;1943;1943;x
Massenet Royer de Marancour;24377;FRA;1930;1930;1930;1939;1;5;512;2;0;5;2;L24377;1941;1990;1990;x
Mendigal;24378;FRA;1938;1940;1942;1990;2;5;0;2;0;5;2;L24378;1938;1990;1990;x
Morraglia;24379;FRA;1944;1990;1990;1990;3;4;0;2;0;5;2;L24379;1944;1990;1990;x
Mouchard;24380;FRA;1930;1930;1937;1939;1;5;0;2;0;5;2;L24380;1930;1990;1990;x
Muiron;24381;FRA;1939;1990;1990;1990;3;5;512;2;0;5;2;L24381;1939;1990;1990;x
Odic;24382;FRA;1937;1939;1940;1990;1;6;8192;3;0;5;2;L24382;1937;1990;1990;x
Pennes;24383;FRA;1930;1937;1938;1939;1;5;16384;2;0;5;2;L24383;1930;1990;1990;x
Pequin;24384;FRA;1941;1943;1990;1990;3;5;0;2;0;5;2;L24384;1941;1990;1990;x
Pinsard;24385;FRA;1939;1990;1990;1990;3;6;4608;2;0;5;2;L24385;1939;1990;1990;x
Piollet;24386;FRA;1944;1947;1990;1990;2;6;0;2;0;5;2;L24386;1944;1990;1990;x
Poli Marchetti;24387;FRA;1930;1930;1930;1939;1;5;512;2;0;5;2;L24387;1930;1990;1990;x
Pujo;24388;FRA;1930;1930;1930;1937;1;5;0;2;0;5;2;L24388;1930;1937;1937;x
Romatet;24389;FRA;1939;1941;1942;1990;1;5;4096;2;0;5;2;L24389;1939;1990;1990;x
Ronin;24395;FRA;1943;1990;1990;1990;3;4;0;1;0;5;2;L24395;1943;1990;1990;x
Tetu;24390;FRA;1937;1939;1940;1990;1;6;16384;2;0;5;2;L24390;1937;1990;1990;x
Valin;24391;FRA;1941;1944;1945;1990;1;7;81920;2;0;5;2;L24391;1941;1990;1990;x
Vuillemin;24392;FRA;1930;1930;1937;1938;0;5;32768;2;0;5;2;L24392;1930;1990;1990;x
Weiss;24393;FRA;1938;1940;1990;1990;2;5;0;2;0;5;2;L24393;1938;1990;1990;x
